YearStart,YearEnd,LocationAbbr,LocationDesc,Topic,Question,DataValue,DataValueUnit,DataValueType,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2
2020,2020,TX,Texas,Mental Health,Depression among adults,22.5,%,Age-adjusted Prevalence,Sex,Female,,Overall
2020,2020,VT,Vermont,Mental Health,Depression among adults,29.6,%,Age-adjusted Prevalence,Sex,Female,,Overall
2020,2020,UT,Utah,Mental Health,Depression among adults,30.1,%,Crude Prevalence,Sex,Female,,Overall
2020,2020,WI,Wisconsin,Mental Health,Depression among adults,20.2,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",,Overall
2020,2020,UT,Utah,Mental Health,Postpartum depressive symptoms among women with a recent live birth,17.0,%,Crude Prevalence,Race/Ethnicity,Hispanic,,Overall
2020,2020,WA,Washington,Mental Health,Postpartum depressive symptoms among women with a recent live birth,18.5,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",,Overall
2020,2020,UT,Utah,Mental Health,Depression among adults,22.9,%,Age-adjusted Prevalence,Overall,Overall,,Overall
2020,2020,VT,Vermont,Mental Health,Frequent mental distress among adults,20.0,%,Crude Prevalence,Age,Age 18-44,,Overall
2020,2020,WA,Washington,Mental Health,Frequent mental distress among adults,13.7,%,Crude Prevalence,Overall,Overall,,Overall
2020,2020,WA,Washington,Mental Health,Frequent mental distress among adults,13.8,%,Age-adjusted Prevalence,Race/Ethnicity,Hispanic,,Overall
2020,2020,UT,Utah,Mental Health,Frequent mental distress among adults,14.6,%,Age-adjusted Prevalence,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,WA,Washington,Mental Health,Frequent mental distress among adults,11.0,%,Age-adjusted Prevalence,Sex,Male,,Overall
2020,2020,TX,Texas,Mental Health,Depression among adults,14.7,%,Age-adjusted Prevalence,Race/Ethnicity,Hispanic,,Overall
2020,2020,TX,Texas,Mental Health,Depression among adults,17.7,%,Crude Prevalence,Overall,Overall,,Overall
2020,2020,TX,Texas,Mental Health,Average mentally unhealthy days among adults,1.9,Number,Crude Mean,Race/Ethnicity,Hispanic,,Overall
2020,2020,TX,Texas,Mental Health,Frequent mental distress among adults,11.4,%,Age-adjusted Prevalence,Sex,Male,,Overall
2021,2021,AL,Alabama,Mental Health,Current poor mental health among high school students,27.5,%,Crude Prevalence,Overall,Overall,,Overall
2020,2020,WA,Washington,Mental Health,Postpartum depressive symptoms among women with a recent live birth,21.0,%,Crude Prevalence,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,Overall
2021,2021,AL,Alabama,Mental Health,Frequent mental distress among adults,23.6,%,Crude Prevalence,Race/Ethnicity,Hispanic,,Overall
2020,2020,VA,Virginia,Mental Health,Depression among adults,15.7,%,Age-adjusted Prevalence,Race/Ethnicity,"Black, non-Hispanic",,Overall
2020,2020,VT,Vermont,Mental Health,Depression among adults,23.3,%,Crude Prevalence,Overall,Overall,,Overall
2021,2021,AL,Alabama,Mental Health,Depression among adults,24.8,%,Crude Prevalence,Age,Age 18-44,,Overall
2020,2020,WY,Wyoming,Mental Health,Average mentally unhealthy days among adults,2.8,Number,Crude Mean,Sex,Male,,Overall
2021,2021,AL,Alabama,Mental Health,Average mentally unhealthy days among adults,2.8,Number,Age-adjusted Mean,Race/Ethnicity,"Black, non-Hispanic",,Overall
2020,2020,WY,Wyoming,Mental Health,Frequent mental distress among adults,15.0,%,Crude Prevalence,Sex,Female,,Overall
2020,2020,WI,Wisconsin,Mental Health,Depression among adults,44.5,%,Age-adjusted Prevalence,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,Overall
2020,2020,VA,Virginia,Mental Health,Depression among adults,12.1,%,Age-adjusted Prevalence,Sex,Male,,Overall
2021,2021,AL,Alabama,Mental Health,Frequent mental distress among adults,18.5,%,Age-adjusted Prevalence,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,UT,Utah,Mental Health,Frequent mental distress among adults,18.8,%,Crude Prevalence,Age,Age 18-44,,Overall
2020,2020,VT,Vermont,Mental Health,Depression among adults,51.9,%,Age-adjusted Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",,Overall
2021,2021,AL,Alabama,Mental Health,Frequent mental distress among adults,19.4,%,Age-adjusted Prevalence,Overall,Overall,,Overall
2021,2021,AL,Alabama,Mental Health,Postpartum depressive symptoms among women with a recent live birth,19.8,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,UT,Utah,Mental Health,Depression among adults,29.7,%,Age-adjusted Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",,Overall
2021,2021,AL,Alabama,Mental Health,Current poor mental health among high school students,21.9,%,Crude Prevalence,Grade,Grade 10,,Overall
2020,2020,WI,Wisconsin,Mental Health,Average mentally unhealthy days among adults,4.1,Number,Age-adjusted Mean,Sex,Female,,Overall
2020,2020,VA,Virginia,Mental Health,Frequent mental distress among adults,9.6,%,Age-adjusted Prevalence,Race/Ethnicity,Hispanic,,Overall
2020,2020,WA,Washington,Mental Health,Depression among adults,37.3,%,Crude Prevalence,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,Overall
2020,2020,TX,Texas,Mental Health,Average mentally unhealthy days among adults,3.0,Number,Crude Mean,Age,Age 18-44,,Overall
2020,2020,WA,Washington,Mental Health,Average mentally unhealthy days among adults,4.0,Number,Age-adjusted Mean,Sex,Female,,Overall
2020,2020,WY,Wyoming,Mental Health,Average mentally unhealthy days among adults,2.8,Number,Crude Mean,Overall,Overall,,Overall
2020,2020,UT,Utah,Mental Health,Average mentally unhealthy days among adults,3.6,Number,Crude Mean,Age,Age 18-44,,Overall
2020,2020,WA,Washington,Mental Health,Frequent mental distress among adults,13.7,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",,Overall
2020,2020,WI,Wisconsin,Mental Health,Depression among adults,24.4,%,Crude Prevalence,Age,Age 18-44,,Overall
2020,2020,WV,West Virginia,Mental Health,Average mentally unhealthy days among adults,2.2,Number,Crude Mean,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,UT,Utah,Mental Health,Average mentally unhealthy days among adults,3.3,Number,Crude Mean,Sex,Male,,Overall
2020,2020,WI,Wisconsin,Mental Health,Average mentally unhealthy days among adults,2.4,Number,Crude Mean,Age,Age 45-64,,Overall
2020,2020,VA,Virginia,Mental Health,Average mentally unhealthy days among adults,3.1,Number,Age-adjusted Mean,Overall,Overall,,Overall
2020,2020,WA,Washington,Mental Health,Average mentally unhealthy days among adults,3.8,Number,Crude Mean,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,WI,Wisconsin,Mental Health,Frequent mental distress among adults,9.4,%,Crude Prevalence,Sex,Male,,Overall
2020,2020,WI,Wisconsin,Mental Health,Depression among adults,40.0,%,Crude Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",,Overall
2020,2020,VA,Virginia,Mental Health,Average mentally unhealthy days among adults,2.9,Number,Age-adjusted Mean,Sex,Female,,Overall
2020,2020,TX,Texas,Mental Health,Frequent mental distress among adults,15.0,%,Crude Prevalence,Sex,Female,,Overall
2020,2020,TX,Texas,Mental Health,Depression among adults,16.8,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",,Overall
2020,2020,TX,Texas,Mental Health,Frequent mental distress among adults,13.7,%,Crude Prevalence,Race/Ethnicity,"Black, non-Hispanic",,Overall
2020,2020,WY,Wyoming,Mental Health,Average mentally unhealthy days among adults,1.5,Number,Crude Mean,Age,Age >=65,,Overall
2020,2020,TX,Texas,Mental Health,Average mentally unhealthy days among adults,3.6,Number,Crude Mean,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,UT,Utah,Mental Health,Frequent mental distress among adults,19.7,%,Age-adjusted Prevalence,Race/Ethnicity,"Multiracial, non-Hispanic",,Overall
2020,2020,VA,Virginia,Mental Health,Average mentally unhealthy days among adults,0.0,Number,Age-adjusted Mean,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,Overall
2020,2020,VT,Vermont,Mental Health,Average mentally unhealthy days among adults,3.7,Number,Age-adjusted Mean,Sex,Female,,Overall
2020,2020,WI,Wisconsin,Mental Health,Frequent mental distress among adults,11.7,%,Crude Prevalence,Age,Age 45-64,,Overall
2020,2020,VA,Virginia,Mental Health,Average mentally unhealthy days among adults,3.4,Number,Age-adjusted Mean,Sex,Male,,Overall
2020,2020,VA,Virginia,Mental Health,Depression among adults,9.9,%,Age-adjusted Prevalence,Race/Ethnicity,Hispanic,,Overall
2020,2020,TX,Texas,Mental Health,Frequent mental distress among adults,14.0,%,Crude Prevalence,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,WY,Wyoming,Mental Health,Average mentally unhealthy days among adults,3.1,Number,Age-adjusted Mean,Race/Ethnicity,"White, non-Hispanic",,Overall
2020,2020,WA,Washington,Mental Health,Depression among adults,25.0,%,Crude Prevalence,Age,Age 18-44,,Overall
2020,2020,TX,Texas,Mental Health,Average mentally unhealthy days among adults,2.8,Number,Age-adjusted Mean,Overall,Overall,,Overall
2021,2021,AL,Alabama,Mental Health,Average mentally unhealthy days among adults,2.7,Number,Age-adjusted Mean,Sex,Male,,Overall
2020,2020,VA,Virginia,Mental Health,Frequent mental distress among adults,6.0,%,Age-adjusted Prevalence,Race/Ethnicity,"Asian, non-Hispanic",,Overall
2020,2020,UT,Utah,Mental Health,Frequent mental distress among adults,25.9,%,Age-adjusted Prevalence,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,Overall
2020,2020,WA,Washington,Mental Health,Frequent mental distress among adults,10.7,%,Crude Prevalence,Sex,Male,,Overall
2020,2020,WY,Wyoming,Mental Health,Average mentally unhealthy days among adults,2.9,Number,Age-adjusted Mean,Overall,Overall,,Overall
2020,2020,UT,Utah,Mental Health,Average mentally unhealthy days among adults,3.9,Number,Crude Mean,Age,Age 45-64,,Overall
2020,2020,WA,Washington,Mental Health,Depression among adults,23.4,%,Crude Prevalence,Age,Age 45-64,,Overall
2020,2020,TX,Texas,Mental Health,Depression among adults,12.7,%,Crude Prevalence,Sex,Male,,Overall
2020,2020,WV,West Virginia,Mental Health,Average mentally unhealthy days among adults,2.3,Number,Crude Mean,Age,Age 18-44,,Overall
2020,2020,VA,Virginia,Mental Health,Frequent mental distress among adults,15.0,%,Crude Prevalence,Sex,Female,,Overall
2020,2020,VA,Virginia,Mental Health,Average mentally unhealthy days among adults,2.8,Number,Crude Mean,Race/Ethnicity,"Black, non-Hispanic",,Overall
